Platform,Domain,Title,Organization,Rating,Learners,Duration,Difficulty,Price,Duration_Months,Is_Paid,Difficulty_Clean,Difficulty_Encoded,Success_Label
Coursera,Mixed,Google IT Support Professional Certificate,,4.7,472789.0,4 weeks,Advanced,$39/month (Subscription),1.0,1,advanced,2.0,1
Coursera,Mixed,IBM AI Engineering Professional Certificate,,4.2,235630.0,8 weeks,Advanced,Free to Audit / $49 Certificate,2.0,0,advanced,2.0,0
W3Schools,HTML,HTML Reference: Reference,,4.5,20225.0,6.2,Beginner,0,6.2,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.6,33196.0,5.8,Beginner,0,5.8,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.7,23669.0,2.2,Beginner,0,2.2,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.5,47380.0,4.7,Beginner,0,4.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.6,58320.0,5,Beginner,0,5.0,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.5,57414.0,5.2,Beginner,0,5.2,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.5,25577.0,6.6,Beginner,0,6.6,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.6,98009.0,6.3,Beginner,0,6.3,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.6,65409.0,6.9,Beginner,0,6.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.3,38625.0,8.1,Beginner,0,8.1,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: Reference,,4.6,91040.0,8.5,Beginner,0,8.5,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.6,34089.0,7.7,Beginner,0,7.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.4,46487.0,9.6,Beginner,0,9.6,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: Reference,,4.5,75838.0,2.1,Beginner,0,2.1,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.5,60138.0,3.6,Beginner,0,3.6,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.5,52823.0,2.1,Beginner,0,2.1,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Reference,,4.4,47208.0,7.2,Beginner,0,7.2,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: Reference,,4.4,64061.0,9.2,Beginner,0,9.2,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: CSS Reference,,4.5,40659.0,3.9,Beginner,0,3.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: W3.CSS Reference,,4.6,41890.0,9.4,Beginner,0,9.4,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Bootstrap 3 Reference,,4.6,89134.0,2.5,Beginner,0,2.5,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Bootstrap 4 Reference,,4.5,57055.0,9.5,Beginner,0,9.5,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: SVG Reference,,4.6,29508.0,4.8,Beginner,0,4.8,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Canvas Reference,,4.2,52287.0,2.8,Beginner,0,2.8,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: UTF-8 Emojis Reference,,4.6,88916.0,5.9,Beginner,0,5.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: JavaScript Reference,,4.3,36984.0,4.1,Beginner,0,4.1,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: jQuery Reference,,4.5,18125.0,4.3,Beginner,0,4.3,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Angular Reference,,4.4,46059.0,4.5,Beginner,0,4.5,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: JSON Reference,,4.4,79569.0,8.4,Beginner,0,8.4,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: AppML Reference,,4.6,27087.0,6.3,Beginner,0,6.3,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: W3.JS Reference,,4.5,15704.0,4.5,Beginner,0,4.5,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Python Reference,,4.5,70576.0,6.9,Beginner,0,6.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: SQL Reference,,4.5,83384.0,7.7,Beginner,0,7.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: PHP Reference,,4.5,97128.0,4.2,Beginner,0,4.2,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Java Reference,,4.5,82460.0,5.3,Beginner,0,5.3,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: C++ Reference,,4.4,37208.0,3,Beginner,0,3.0,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: ASP Reference,,4.6,95150.0,3.4,Beginner,0,3.4,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Node.js Reference,,4.5,76024.0,7.4,Beginner,0,7.4,1,beginner,0.0,1
W3Schools,HTML,"HTML Reference: Emojis Reference
Check out our refererence page with all the emojis supported in HTML
                      ð",,4.3,49882.0,3.5,Beginner,0,3.5,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: HTML by Category,,4.5,35923.0,6.2,Beginner,0,6.2,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Browser Support,,4.7,39165.0,7.7,Beginner,0,7.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Attributes,,4.6,77203.0,2.9,Beginner,0,2.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Global Attributes,,4.5,14114.0,6.5,Beginner,0,6.5,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Events,,4.5,74965.0,4.1,Beginner,0,4.1,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Colors,,4.5,46321.0,9.7,Beginner,0,9.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Canvas,,4.7,83297.0,5.9,Beginner,0,5.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Audio/Video,,4.5,35426.0,8.4,Beginner,0,8.4,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Character Sets,,4.5,27772.0,6.4,Beginner,0,6.4,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Doctypes,,4.6,13712.0,2.3,Beginner,0,2.3,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML URL Encode,,4.5,11367.0,7.1,Beginner,0,7.1,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Language Codes,,4.5,61924.0,9.6,Beginner,0,9.6,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTML Country Codes,,4.5,13726.0,6.8,Beginner,0,6.8,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTTP Messages,,4.5,99152.0,8.6,Beginner,0,8.6,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: HTTP Methods,,4.5,37723.0,9.1,Beginner,0,9.1,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: PX to EM Converter,,4.6,19108.0,3.8,Beginner,0,3.8,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Keyboard Shortcuts,,4.5,87714.0,3.7,Beginner,0,3.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Next â¯,,4.6,45643.0,6.9,Beginner,0,6.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Next â¯,,4.5,41324.0,5.3,Beginner,0,5.3,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: JavaScript Reference,,4.5,93360.0,8.7,Beginner,0,8.7,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: SQL Reference,,4.3,18927.0,9.2,Beginner,0,9.2,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: Python Reference,,4.6,32443.0,4.8,Beginner,0,4.8,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: W3.CSS Reference,,4.5,89973.0,3.9,Beginner,0,3.9,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: Bootstrap Reference,,4.6,73449.0,8.2,Beginner,0,8.2,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: PHP Reference,,4.2,86743.0,4.2,Beginner,0,4.2,1,beginner,0.0,0
W3Schools,HTML,HTML Reference: Java Reference,,4.7,70233.0,8.6,Beginner,0,8.6,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: AngularJS Reference,,4.5,35537.0,5.4,Beginner,0,5.4,1,beginner,0.0,1
W3Schools,HTML,HTML Reference: jQuery Reference,,4.6,87576.0,7.3,Beginner,0,7.3,1,beginner,0.0,1
W3Schools,Various,"Tutorials
        



        References
        



        Exercises
        



        Certificates",,4.4,32612.0,2.8,Beginner,0,2.8,1,beginner,0.0,0
W3Schools,Various,Tutorials,,4.6,16471.0,7,Beginner,0,7.0,1,beginner,0.0,1
W3Schools,HTML,HTML HOME,,4.6,46019.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Introduction,,4.3,60543.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Editors,,4.7,79240.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Basic,,4.4,36485.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Elements,,4.5,15864.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Attributes,,4.6,20039.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Headings,,4.4,21426.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Paragraphs,,4.4,71568.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Styles,,4.4,53440.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Formatting,,4.4,88277.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Quotations,,4.4,151925.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Comments,,4.4,49834.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Colors,,4.6,24035.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,Colors,,4.9,102330.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML CSS,,4.6,55414.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Links,,4.3,19337.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Links,,4.4,94282.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Link Colors,,4.3,54199.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Link Bookmarks,,4.4,72170.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Images,,4.6,85171.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,Images,,4.4,41533.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Image Map,,4.3,96719.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Background Images,,4.3,24393.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,The Picture Element,,4.6,59737.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Favicon,,4.6,33952.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Page Title,,4.7,61248.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,HTML Tables,,4.1,81872.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Tables,,4.3,93458.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Table Borders,,4.5,61947.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,Table Sizes,,4.4,78120.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Table Headers,,4.4,37001.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Padding & Spacing,,4.6,100176.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,Colspan & Rowspan,,4.4,68032.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,Table Styling,,4.7,55553.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,Table Colgroup,,4.4,41076.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,HTML,HTML Lists,,4.7,41965.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,HTML,Lists,,4.5,43435.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS HOME,,4.4,42036.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS Introduction,,4.5,63717.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Syntax,,4.4,116093.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS Selectors,,4.2,49210.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS How To,,4.5,38569.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Comments,,4.5,59916.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Errors,,4.6,49779.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Colors,,4.7,78506.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Colors,,4.4,114712.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS Backgrounds,,4.6,186102.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Background Color,,4.4,87001.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Background Image,,4.5,36963.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Background Repeat,,4.5,40153.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Background Attachment,,4.3,66431.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Background Shorthand,,4.6,45397.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Borders,,4.4,41214.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Borders,,4.4,69804.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Border Width,,4.5,109542.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Border Color,,4.5,44190.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Border Sides,,4.5,79927.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Border Shorthand,,4.7,29717.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Rounded Borders,,4.5,61552.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Margins,,4.5,83134.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Margins,,4.5,32570.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Margin Collapse,,4.5,24092.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Padding,,4.3,74139.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS Height/Width,,4.4,25375.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS Box Model,,4.6,64051.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,CSS Outline,,4.4,54573.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Outline,,4.4,30647.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Outline Width,,4.6,43304.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Outline Color,,4.5,119598.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Outline Shorthand,,4.3,48974.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Outline Offset,,4.3,66786.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,CSS Text,,4.5,77962.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,CSS,Text Color,,4.4,20148.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,CSS,Text Alignment,,4.4,36753.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Tutorial,,4.5,63004.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Tutorial,,4.5,30773.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Introduction,,4.5,25184.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Where To,,4.6,94797.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Output,,4.3,28483.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Syntax,,4.5,58343.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Syntax,,4.6,504547.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Statements,,4.7,90463.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Comments,,4.5,78838.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Variables,,4.5,29918.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Variables,,4.8,16308.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Let,,4.4,52464.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Const,,4.4,96100.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Types,,4.7,54009.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Operators,,4.4,56934.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Operators,,4.9,151119.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS Arithmetic,,4.2,55918.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Assignment,,4.4,18366.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Comparisons,,4.6,84055.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS If Conditions,,4.4,41318.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Conditional,,4.8,63752.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS If,,4.6,134670.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
W3Schools,JavaScript,JS If Else,,4.3,37392.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,0
W3Schools,JavaScript,JS Ternary,,4.5,153734.0,,Beginner to Intermediate,Free,1.0,0,beginner to intermediate,0.0,1
